其他,#genre#
CCTV-4K,http://dl.wifi942.com:66/jsyd/jsyd.php?id=G_CCTV-4K-HD$线路17
CCTV-4K,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9460&tk=b53028476470$线路18
CCTV-4K,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7406&tk=e503191f8e20$线路19
CCTV-8K,https://tv.cry33.com/ys4K.php?id=8k$线路1
CCTV-8K,http://148.135.93.213:81/live.php?id=CCTV8K-av3a$线路2
CCTV-8K,http://148.135.93.213:81/live.php?id=CCTV8K-av3a$线路3
CCTV-8K,http://home.wwang.pw:35455/gaoma/cctv8k_36m.m3u8$线路4
CCTV-8K,http://home.wwang.pw:35455/gaoma/cctv8k_36m.m3u8$线路5
CCTV-8K,http://www.clmy.cc:35455/gaoma/cctv8k_36m.m3u8$线路6
乐山大佛全景,https://gcalic.v.myalicdn.com/gc/lsdfgfl_1/index.m3u8$线路1
乐山大佛全景,https://gcalic.v.myalicdn.com/gc/lsdfgfl_1/index.m3u8$线路2
冰冰影厅✔原,http://zzy789.xyz/douyu1.php?id=74374$线路1
你的瑜伽女孩,http://fy27.zbds.top:55455/douyu/10205199$线路1
情歌DJ合集,https://vd4.bdstatic.com/mda-mkp3tpu9ghk2ufev/sc/cae_h264/1637733480141753790/mda-mkp3tpu9ghk2ufev.mp4$线路1
▶️毒液：致命守护者,https://www.goodiptv.club/yy/1382745095$线路1
合肥公共,http://api2.52tb.xyz/info?id=588&token=20230405tndmhg$线路1
合肥公共,http://api2.52tb.xyz/info?id=588&token=20230405tndmhg$线路2
赛事播26,http://110.42.45.89:35455/itv/3000000010000011112.m3u8?cdn=FifastbLive$线路1
中国交通,http://drive.mxmy.net:8888/udp/239.3.1.188:8001$线路1
赵县电视二套 (360P),http://hbzx.chinashadt.com:2036/zhibo/stream:zx2.stream_360p/playlist.m3u8$线路1
赵县电视二套 (360P),http://hbzx.chinashadt.com:2036/zhibo/stream:zx2.stream_360p/playlist.m3u8$线路2
来自星星的你,http://dl.wifi942.com:66/jsyd/jsyd.php?id=GITV-JS-47$线路1
来自星星的你,https://www.goodiptv.club/yy/1354930976$线路2
NHK総合,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS291&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1$线路1
西游记后传,http://jiaojirentv.top/2020/yy.php?id=1353392400$线路1
西游记后传,http://jiaojirentv.top/2020/yy.php?id=1382736846$线路2
西游记后传,http://jiaojirentv.top/2020/yy.php?id=1353392400$线路3
西游记后传,http://120.77.28.4:8648/yy.php?id=1382736846$线路4
西游记后传,https://live.metshop.top/yy/1353392400$线路5
MYTV SUPER 18台,http://aktv.top/AKTV/live/aktv/mytvsuper18/AKTV.m3u8$线路1
MYTV SUPER 18台,http://aktv.top/AKTV/live/aktv/mytvsuper18/AKTV.m3u8$线路2
花都开了你来不来DJ,https://vd3.bdstatic.com/mda-mdee523swbezmsin/480p/h264/1618480997/mda-mdee523swbezmsin.mp4#$线路1
MYTV SUPER 18,http://aktv.top/AKTV/live/aktv/mytvsuper18/AKTV.m3u8$线路1
威生天霖579,http://fy27.zbds.top:55455/douyu/9393403$线路1
海来阿木浪子心DJ沈念版,https://vd3.bdstatic.com/mda-mgr9s5pv0jeqbcm8/1080p/cae_h264/1627298307874491239/mda-mgr9s5pv0jeqbcm8.mp4$线路1
小小天才搞笑视频,http://fy27.zbds.top:55455/douyu/9419678$线路1
POISON丶冰冰,http://fy27.zbds.top:55455/douyu/74374$线路1
乐游,http://[2409:8087:5e00:24::2d]:6610/000000001000/1/5000000011000031112/index.m3u8?channel-id=bestzb&Contentid=5000000011000031112&livemode=1&stbId=YanG-1989$线路1
上海第一财经,http://[2409:8087:5e00:24::2d]:6610/000000001000/1/5000000010000027146/index.m3u8?channel-id=bestzb&Contentid=5000000010000027146&livemode=1&stbId=YanG-1989$线路1
歌MV44,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAggpvX4gUo7e7N8QI.mp4$线路1
VIUTV,http://php.jdshipin.com:8880/TVOD/iptv.php?id=viutv$LR•IPV4『线路1』$线路8
VIUTV,https://turkmedya-live.ercdn.net/tv360/tv360.m3u8$线路1
VIUTV,http://php.jdshipin.com:8880/TVOD/iptv.php?id=viutv$线路2
VIUTV,https://turkmedya-live.ercdn.net/tv360/tv360.m3u8$LR•IPV4『线路2』$线路9
VIUTV,https://live.hkdvb.com/hls/live/99.m3u8?token=631170156112507&edge=live.tvfree.sbs$LR•IPV4『线路3』$线路10
VIUTV,https://live.hkdvb.com/hls/live/99.m3u8?token=631170156112507&edge=live.tvfree.sbs$线路3
VIUTV,http://php.jdshipin.com/TVOD/iptv.php?id=viutv$线路4
VIUTV,http://php.jdshipin.com:8880/TVOD/iptv.php?id=viutv$线路5
VIUTV,https://live.hkdvb.com/hls/live/99.m3u8?token=631170156112507&edge=live.tvfree.sbs$线路6
VIUTV,http://m.osvs.asia:8000/bysid/99$线路7
美兮超可爱的,http://fy27.zbds.top:55455/douyu/20415$线路1
黑龙江卫 (1080P),http://183.207.248.71/cntv/live1/HD-2500k-1080P-heilongjiangstv/HD-2500k-1080P-heilongjiangstv$线路1
黑龙江卫 (1080P),http://183.207.248.71/cntv/live1/HD-2500k-1080P-heilongjiangstv/HD-2500k-1080P-heilongjiangstv$线路2
浙江乌镇西市河,https://gcalic.v.myalicdn.com/gc/zjwzbblh_1/index.m3u8?contentid=2820180516001$线路1
贵州松桃新闻,http://live.strmtzx.cn/stxw/sd/live.m3u8$线路1
泰山望人松,https://gcalic.v.myalicdn.com/gc/taishan02_1/index.m3u8$线路1
泰山望人松,https://gcalic.v.myalicdn.com/gc/taishan02_1/index.m3u8$线路2
天水新闻综合,https://play.kankanlive.com/live/1698724188723989.m3u8$线路1
天水新闻综合,https://play.kankanlive.com/live/1698724188723989.m3u8$线路2
天水新闻综合,https://play.kankanlive.com/live/1698724188723989.m3u8$线路3
梨园,http://live.dxhmt.cn:9080/19903718786/3159ec673c114135816d45dd52ad7396.m3u8$线路1
梨园,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225581/2/index.m3u8$线路2
梨园,http://live.dxhmt.cn:9080/19903718786/3159ec673c114135816d45dd52ad7396.m3u8$线路3
晋中综合,http://jzlive.jztvnews.com:90/live/jzzh.m3u8$线路1
鄞州一套,http://pili-publish.yzxw.newaircloud.com/newaircloud-yzxw/yzxw_20190925090843.m3u8?zzhed$线路1
鄞州一套,http://pili-publish.yzxw.newaircloud.com/newaircloud-yzxw/yzxw_20190925090843.m3u8?zzhed$线路2
鄞州一套,http://pili-publish.yzxw.newaircloud.com/newaircloud-yzxw/yzxw_20190925090843.m3u8?zzhed$线路3
辛晓琪俩俩相忘,http://vodcdn.video.taobao.com/oss/ali-video/6b406c70e3007a5c66a2085c39b13d80/video.m3u8$线路1
新昌生活,http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8$线路1
新昌生活,http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8$线路2
萧山新闻综合 (720P) [NOT 24/7],https://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8$线路1
萧山新闻综合 (720P) [NOT 24/7],https://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8$线路2
歌MV52,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgy6yM5gUo7Pnd-QU.mp4$线路1
海绵宝宝,http://dns.yiandrive.com:15907/bilibili/27482796$线路1
海绵宝宝,http://dns.yiandrive.com:15907/bilibili/27482796$线路2
锋哥聊商机,http://fy27.zbds.top:55455/douyu/9472141$线路1
宁夏文旅,https://hls.ningxiahuangheyun.com/live/nxwl1M.m3u8$线路1
是晓葑呀,http://fy27.zbds.top:55455/douyu/9650783$线路1
军旅剧场,http://otttv.bj.chinamobile.com/PLTV/88888888/224/3221226967/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EfN0xtIcVecPauWX6HCC38w%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND$线路1
军旅剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225676/index.m3u8$线路2
军旅剧场,http://[2409:8087:1a0b:df::4018]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225676/index.m3u8$线路3
军旅剧场,http://otttv.bj.chinamobile.com/PLTV/88888888/224/3221226967/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EfN0xtIcVecPauWX6HCC38w%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND$线路4
军旅剧场,http://[2409:8087:5e00:24::2d]:6610/000000001000/1/2000000003000000014/index.m3u8?channel-id=hnbblive&Contentid=2000000003000000014&livemode=1&stbId=YanG-1989$线路5
军旅剧场,http://otttv.bj.chinamobile.com/PLTV/88888888/224/3221226967/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EfN0xtIcVecPauWX6HCC38w%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND$线路6
第二十八集,https://yzzy.play-cdn7.com/20221013/22713_d6d224b6/index.m3u8$线路1
YANG-1989,http://[2409:8087:5e00:24::2d]:6610/000000001000/1/5000000011000288013/index.m3u8?channel-id=bestzb&Contentid=5000000011000288013&livemode=1&stbId=YanG-1989$线路1
YANG-1989,http://[2409:8087:5e00:24::2d]:6610/000000001000/1/5000000011000288004/index.m3u8?channel-id=bestzb&Contentid=5000000011000288004&livemode=1&stbId=YanG-1989$线路2
YANG-1989,http://[2409:8087:5e00:24::2d]:6610/000000001000/1/5000000011000288005/index.m3u8?channel-id=bestzb&Contentid=5000000011000288005&livemode=1&stbId=YanG-1989$线路3
YANG-1989,http://[2409:8087:5e00:24::2d]:6610/000000001000/1/5000000011000288009/index.m3u8?channel-id=bestzb&Contentid=5000000011000288009&livemode=1&stbId=YanG-1989$线路4
YANG-1989,http://[2409:8087:5e00:24::2d]:6610/000000001000/1/5000000011000288010/index.m3u8?channel-id=bestzb&Contentid=5000000011000288010&livemode=1&stbId=YanG-1989$线路5
YANG-1989,http://[2409:8087:5e00:24::2d]:6610/000000001000/1/5000000011000288002/index.m3u8?channel-id=bestzb&Contentid=5000000011000288002&livemode=1&stbId=YanG-1989$线路6
YANG-1989,http://[2409:8087:5e00:24::2d]:6610/000000001000/1/5595720619887440144/index.m3u8?channel-id=ystenlive&Contentid=5595720619887440144&livemode=1&stbId=YanG-1989$线路7
YANG-1989,http://[2409:8087:5e00:24::2d]:6610/000000001000/1/5000000011000288003/index.m3u8?channel-id=bestzb&Contentid=5000000011000288003&livemode=1&stbId=YanG-1989$线路8
YANG-1989,http://[2409:8087:5e00:24::2d]:6610/000000001000/1/5000000011000288011/index.m3u8?channel-id=bestzb&Contentid=5000000011000288011&livemode=1&stbId=YanG-1989$线路9
YANG-1989,http://[2409:8087:5e00:24::2d]:6610/000000001000/1/5000000011000288012/index.m3u8?channel-id=bestzb&Contentid=5000000011000288012&livemode=1&stbId=YanG-1989$线路10
YANG-1989,http://[2409:8087:5e00:24::2d]:6610/000000001000/1/7681593242002292003/index.m3u8?channel-id=ystenlive&Contentid=7681593242002292003&livemode=1&stbId=YanG-1989$线路11
YANG-1989,http://[2409:8087:5e00:24::2d]:6610/000000001000/1/5000000011000288007/index.m3u8?channel-id=bestzb&Contentid=5000000011000288007&livemode=1&stbId=YanG-1989$线路12
YANG-1989,http://[2409:8087:5e00:24::2d]:6610/000000001000/1/5841816227539527643/index.m3u8?channel-id=wasusyt&Contentid=5841816227539527643&livemode=1&stbId=YanG-1989$线路13
YANG-1989,http://[2409:8087:5e00:24::2d]:6610/000000001000/1/7185203501769528108/index.m3u8?channel-id=wasusyt&Contentid=7185203501769528108&livemode=1&stbId=YanG-1989$线路14
YANG-1989,http://[2409:8087:5e00:24::2d]:6610/000000001000/1/5359008697329269813/index.m3u8?channel-id=wasusyt&Contentid=5359008697329269813&livemode=1&stbId=YanG-1989$线路15
YANG-1989,http://[2409:8087:5e00:24::2d]:6610/000000001000/1/8145334647720731271/index.m3u8?channel-id=wasusyt&Contentid=8145334647720731271&livemode=1&stbId=YanG-1989$线路16
YANG-1989,http://[2409:8087:5e00:24::2d]:6610/000000001000/1/5000000011000288008/index.m3u8?channel-id=bestzb&Contentid=5000000011000288008&livemode=1&stbId=YanG-1989$线路17
YANG-1989,http://[2409:8087:5e00:24::2d]:6610/000000001000/1/5000000011000288001/index.m3u8?channel-id=bestzb&Contentid=5000000011000288001&livemode=1&stbId=YanG-1989$线路18
YANG-1989,http://[2409:8087:5e00:24::2d]:6610/000000001000/1/6000000003000011654/index.m3u8?channel-id=wasusyt&Contentid=6000000003000011654&livemode=1&stbId=YanG-1989$线路19
YANG-1989,http://[2409:8087:5e00:24::2d]:6610/000000001000/1/5529729098703832176/index.m3u8?channel-id=wasusyt&Contentid=5529729098703832176&livemode=1&stbId=YanG-1989$线路20
YANG-1989,http://[2409:8087:5e00:24::2d]:6610/000000001000/1/6000000003000001569/index.m3u8?channel-id=wasusyt&Contentid=6000000003000001569&livemode=1&stbId=YanG-1989$线路21
YANG-1989,http://[2409:8087:5e00:24::2d]:6610/000000001000/1/6000000003000028434/index.m3u8?channel-id=wasusyt&Contentid=6000000003000028434&livemode=1&stbId=YanG-1989$线路22
YANG-1989,http://[2409:8087:5e00:24::2d]:6610/000000001000/1/8978605063318475207/index.m3u8?channel-id=ystenlive&Contentid=8978605063318475207&livemode=1&stbId=YanG-1989$线路23
铁齿铜牙纪晓岚I第十一集,https://txmov2.a.kwimgs.com/bs3/video-hls/5192931913725958598_hlshd15.m3u8$线路1
第十二集,https://yzzy.play-cdn7.com/20221013/22696_1547fa94/index.m3u8$线路1
民视台湾台,http://litv.zapi.us.kg/?id=4gtv-4gtv001$线路1
去种田的向凹凸,http://fy27.zbds.top:55455/douyu/9570290$线路1
新疆石河子教育,http://124.88.144.73:1935/live/jiaoyu/playlist.m3u8$线路1
HUNANPINGYU.CN,http://49.113.179.174:4022/udp/238.125.5.102:5140$线路1
HUNANPINGYU.CN,http://49.113.179.174:4022/udp/238.125.5.102:5140$线路2
世界纪录大全,http://fy27.zbds.top:55455/douyu/9406359$线路1
赛事播53,http://110.42.45.89:35455/itv/3000000010000032106.m3u8?cdn=FifastbLive$线路1
I-HOT爱院线,http://110.42.45.89:35455/itv/6000000006000030630.m3u8?cdn=wasusyt$线路1
哈哈炫动,http://[2409:8087:1a0b:df::4001]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225657/index.m3u8$LR•IPV6『线路1』$线路33
哈哈炫动,http://php.jdshipin.com:8880/itv6.php?cid=bestzb&id=5000000011000031123$线路1
哈哈炫动,http://120.55.49.231:3095/rtp/233.50.201.74:5140$线路2
哈哈炫动,http://[2409:8087:1e03:21::42]:6610/cms001/ch00000090990000001232/index.m3u8?$LR•IPV6『线路2』$线路34
哈哈炫动,http://[2409:8087:1a0b:df::4001]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225657/index.m3u8$LR•IPV6『线路3』$线路35
哈哈炫动,http://livetv.wqwqwq.sbs/itv/5000000011000031123.m3u8?cdn=bestzb$线路3
哈哈炫动,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225657/2.m3u8$LR•IPV6『线路4』$线路36
哈哈炫动,http://otttv.bj.chinamobile.com/PLTV/88888888/224/3221227025/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7E7RoPnbSvRPd3KyTpQ76WpA%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND$线路4
哈哈炫动,http://[2409:8087:74d9:21::6]/000000001000PLTV/88888888/224/3221226618/index.m3u8$LR•IPV6『线路5』$线路37
哈哈炫动,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225657/index.m3u8$线路5
哈哈炫动,http://60.12.183.46:9901/tsfile/live/0141_1.m3u8$LR•IPV4『线路6』$线路38
哈哈炫动,http://[2409:8087:1a0b:df::4001]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225657/index.m3u8$线路6
哈哈炫动,http://58.57.40.22:9901/tsfile/live/1061_1.m3u8$LR•IPV4『线路7』$线路39
哈哈炫动,http://otttv.bj.chinamobile.com/PLTV/88888888/224/3221227025/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7E7RoPnbSvRPd3KyTpQ76WpA%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND$线路7
哈哈炫动,http://60.29.124.66:6080/hls/62/index.m3u8$LR•IPV4『线路8』$线路40
哈哈炫动,http://[2409:8087:5e00:24::2d]:6610/000000001000/1/5000000011000031123/index.m3u8?channel-id=bestzb&Contentid=5000000011000031123&livemode=1&stbId=YanG-1989$线路8
哈哈炫动,http://120.238.94.10:9901/tsfile/live/1037_1.m3u8$LR•IPV4『线路9』$线路41
哈哈炫动,http://183.255.10.76:6610/200000001898/460000089800010117/1.m3u8?IASHttpSessionId=ACE$线路9
哈哈炫动,http://123.154.154.150:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路10』$线路42
哈哈炫动,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225657/2.m3u8$线路10
哈哈炫动,http://61.138.128.226:19901/tsfile/live/1016_1.m3u8$LR•IPV4『线路11』$线路43
哈哈炫动,http://kxrj.site:35455/itv/5000000011000031123.m3u8?cdn=bestzb$线路11
哈哈炫动,http://[2409:8087:74d9:21::6]/000000001000PLTV/88888888/224/3221226618/index.m3u8$线路12
哈哈炫动,http://php.jdshipin.com:8880/itv6.php?cid=bestzb&id=5000000011000031123$LR•IPV4『线路12』$线路44
哈哈炫动,http://otttv.bj.chinamobile.com/PLTV/88888888/224/3221227025/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7E7RoPnbSvRPd3KyTpQ76WpA%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND$LR•IPV4『线路13』$线路45
哈哈炫动,https://stream1.freetv.fun/ha-ha-xuan-dong-13.ctv$线路13
哈哈炫动,http://175.10.230.91:8081/tsfile/live/1007_1.m3u8$线路14
哈哈炫动,http://183.255.10.76:6610/200000001898/460000089800010117/1.m3u8?IASHttpSessionId=ACE$LR•IPV4『线路14』$线路46
哈哈炫动,http://dl.wifi942.com:66/jsyd/jsyd.php?id=G_XUANDONG$线路15
哈哈炫动,http://kxrj.site:35455/itv/5000000011000031123.m3u8?cdn=bestzb$LR•IPV4『线路15』$线路47
哈哈炫动,http://120.238.94.10:9901/tsfile/live/1037_1.m3u8$线路16
哈哈炫动,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5412&tk=e503191f8e20$LR•IPV4『线路16』$线路48
哈哈炫动,https://stream1.freetv.fun/ha-ha-xuan-dong-17.ctv$线路17
哈哈炫动,https://stream1.freetv.fun/ipv6-ha-ha-xuan-dong-10.m3u8$LR•IPV4『线路17』$线路49
哈哈炫动,http://175.10.230.91:8081/tsfile/live/1007_1.m3u8$LR•IPV4『线路18』$线路50
哈哈炫动,http://livetv.wqwqwq.sbs/itv/5000000011000031123.m3u8?cdn=bestzb$线路18
哈哈炫动,http://120.55.49.231:3095/rtp/233.50.201.74:5140$线路19
哈哈炫动,http://livetv.wqwqwq.sbs/itv/5000000011000031123.m3u8?cdn=bestzb$LR•IPV4『线路19』$线路51
哈哈炫动,http://58.57.40.22:9901/tsfile/live/1061_1.m3u8$线路20
哈哈炫动,https://stream1.freetv.fun/ipv6-ha-ha-xuan-dong-8.m3u8$LR•IPV4『线路20』$线路52
哈哈炫动,http://139.196.151.191:2051/rtp/239.45.1.55:5140$LR•IPV4『线路21』$线路53
哈哈炫动,https://stream1.freetv.fun/ipv6-ha-ha-xuan-dong-8.m3u8$线路21
哈哈炫动,http://139.129.231.228:50060/rtp/239.21.1.51:5002$LR•IPV4『线路22』$线路54
哈哈炫动,https://stream1.freetv.fun/ipv6-ha-ha-xuan-dong-5.ctv$线路22
哈哈炫动,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7393&tk=b53028476470$LR•IPV4『线路23』$线路55
哈哈炫动,https://stream1.freetv.fun/ipv6-ha-ha-xuan-dong-10.m3u8$线路23
哈哈炫动,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7393&tk=b53028476470$线路24
哈哈炫动,https://stream1.freetv.fun/ipv6-ha-ha-xuan-dong-1.m3u8$LR•IPV4『线路24』$线路56
哈哈炫动,http://60.12.183.46:9901/tsfile/live/0141_1.m3u8$线路25
哈哈炫动,https://stream1.freetv.fun/ha-ha-xuan-dong-17.ctv$LR•IPV4『线路25』$线路57
哈哈炫动,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5412&tk=e503191f8e20$线路26
哈哈炫动,https://stream1.freetv.fun/ha-ha-xuan-dong-13.m3u8$LR•IPV4『线路26』$线路58
哈哈炫动,http://php.jdshipin.com:8880/itv6.php?cid=bestzb&id=5000000011000031123$线路27
哈哈炫动,https://stream1.freetv.fun/ipv6-ha-ha-xuan-dong-5.ctv$LR•IPV4『线路27』$线路59
哈哈炫动,http://120.55.49.231:3095/rtp/233.50.201.74:5140$LR•IPV4『线路28』$线路60
哈哈炫动,http://61.138.128.226:19901/tsfile/live/1016_1.m3u8$线路28
哈哈炫动,http://dl.wifi942.com:66/jsyd/jsyd.php?id=G_XUANDONG$LR•IPV4『线路29』$线路61
哈哈炫动,https://stream1.freetv.fun/ha-ha-xuan-dong-13.m3u8$线路29
哈哈炫动,http://60.12.183.46:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路30』$线路62
哈哈炫动,https://stream1.freetv.fun/ipv6-ha-ha-xuan-dong-1.m3u8$线路30
哈哈炫动,http://60.29.124.66:6080/hls/62/index.m3u8$线路31
哈哈炫动,https://stream1.freetv.fun/ha-ha-xuan-dong-13.ctv$LR•IPV4『线路31』$线路63
哈哈炫动,http://60.12.183.46:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=0&authid=0$线路32
哈哈炫动,http://otttv.bj.chinamobile.com/PLTV/88888888/224/3221227025/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7E7RoPnbSvRPd3KyTpQ76WpA%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND$线路64
哈哈炫动,http://58.57.40.22:9901/tsfile/live/1061_1.m3u8$线路65
哈哈炫动,http://60.29.124.66:6080/hls/62/index.m3u8$线路66
哈哈炫动,http://120.238.94.10:9901/tsfile/live/1037_1.m3u8$线路67
哈哈炫动,http://60.12.183.46:9901/tsfile/live/0141_1.m3u8$线路68
哈哈炫动,http://60.12.183.46:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=0&authid=0$线路69
哈哈炫动,http://61.138.128.226:19901/tsfile/live/1016_1.m3u8$线路70
第二集,https://yzzy.play-cdn7.com/20221013/22687_ef6d93cf/index.m3u8$线路1
滦县综合 (576P),http://hblxx.chinashadt.com:2036/live/stream:lx1.stream/playlist.m3u8$线路1
滦县综合 (576P),http://hblxx.chinashadt.com:2036/live/stream:lx1.stream/playlist.m3u8$线路2
车震视频5,https://vd4.bdstatic.com/mda-mkj6mgsuic4gdknp/sc/cae_h264/1637383677947993989/mda-mkj6mgsuic4gdknp.mp4$线路1
石景山电视台 (1080P) [NOT 24/7],https://live.sjsrm.com/bjsjs/sd/live.m3u8$线路1
石景山电视台 (1080P) [NOT 24/7],https://live.sjsrm.com/bjsjs/sd/live.m3u8$线路2
小木鱼DE妈妈,http://fy27.zbds.top:55455/douyu/11199147$线路1
東方衛視國際頻道,http://aktv.top/AKTV/live/aktv3/null/AKTV.m3u8$线路1
魔女嘉尔GABRIELLE,http://fy27.zbds.top:55455/douyu/9674566$线路1
咪咕直播_𝟞「IPV4」,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000001000008379&livemode=1&stbId=YanG-1989$线路1
乐山新闻综合,http://m3u8file.lstv.org.cn/nmip-media/channellive/channel1/playlist.m3u8$线路1
乐山新闻综合,http://m3u8file.lstv.org.cn/nmip-media/channellive/channel1/playlist.m3u8$线路2
