卫视频道,#genre#
河北卫视,https://stream1.freetv.fun/2b088a863c5484c04d09be1ed6aeb7578ff6c7724fa0cb33425022ad50283155.m3u8$LR•IPV4『线路183』$线路285
河北卫视,https://stream1.freetv.fun/2f4ea227a3ee1548287972844219bcc825336b60b9b6b485cfd0ab8ea4fd08b6.m3u8$LR•IPV4『线路184』$线路286
河北卫视,https://stream1.freetv.fun/3a92116383e09cb497a35ca9fcfb34785d2a4367fea99689cd1e5c892e50f835.m3u8$LR•IPV4『线路185』$线路287
河北卫视,https://stream1.freetv.fun/3195078de9ae9f13e5d7cd6eed593a80ef4d1d37948e8d2696ed120493bc6bc3.m3u8$LR•IPV4『线路186』$线路288
河北卫视,https://stream1.freetv.fun/884c6d4ded2283eb082fa69cf468a4fc68683b8ce7aab1ac1170f71744732af9.m3u8$LR•IPV4『线路187』$线路289
河北卫视,https://stream1.freetv.fun/484879dc432ec39cb4a9d641d729fa42d1dd51f44c8c78afdb9e25d21c19dd1b.m3u8$LR•IPV4『线路188』$线路290
河北卫视,https://stream1.freetv.fun/e59a8d25d39880046ea5526cb6600391eaa7351f8eae7011e85e501506f7e7be.m3u8$LR•IPV4『线路189』$线路291
河北卫视,https://stream1.freetv.fun/0574bdf277ffa5a524e91a1658ce4282b0b530267fdf8ee4db7620df82cfa126.m3u8$LR•IPV4『线路190』$线路292
河北卫视,https://stream1.freetv.fun/228cee31243fb8534fbe84c72e3d2833bf7a60300c70276898606d0aa76a341f.m3u8$LR•IPV4『线路191』$线路293
河北卫视,https://stream1.freetv.fun/dffa30b131abf29bf895158f4c9f3e7de846ecfae6cba07ad3a9a779991bde01.m3u8$LR•IPV4『线路192』$线路294
河北卫视,https://stream1.freetv.fun/483ee18afe4f13be3acd1a73baacb506bec3fe238b929bcdd3256e2d31798ff1.m3u8$LR•IPV4『线路193』$线路295
河北卫视,https://stream1.freetv.fun/8f7326c952e3cec2385bf468699e4f044a8cfc32b433a7755ed6efad009b09a6.m3u8$LR•IPV4『线路194』$线路296
河北卫视,https://stream1.freetv.fun/64e6b0b149eb7d395319b2ae867b31ca96065cfa72e7b7301d1fa148d83a58ff.m3u8$LR•IPV4『线路195』$线路297
河北卫视,https://stream1.freetv.fun/53800b472ac1869f0e75f5c2b17fdee144590e10b746f523425fd6ee5cc9b490.m3u8$LR•IPV4『线路196』$线路298
河北卫视,https://stream1.freetv.fun/50a5410e1d04d5d14187b7b663c633977b51e860cf4e7046b19159d791a1a0a1.m3u8$LR•IPV4『线路197』$线路299
河北卫视,https://stream1.freetv.fun/a445822c682234f66d3d32794a2fc569c66d0bd9b3f50cfed2a447f3cc3ce1d4.m3u8$LR•IPV4『线路198』$线路300
河北卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225610/index.m3u8?fmt=ts2hls$LR•IPV4『线路199』$线路301
河北卫视,http://115.153.254.81/PLTV/88888888/224/3221226821/59781859.smil/index.m3u8?fmt=ts2hls$LR•IPV4『线路200』$线路302
河北卫视,http://otttv.bj.chinamobile.com/PLTV/88888888/224/3221227014/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7ErSGjhI3DMaaAASPrbQJYTg%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND$线路303
河北卫视,http://39.164.160.249:9901/tsfile/live/0117_1.m3u8$线路308
河北卫视,http://58.57.40.22:9901/tsfile/live/1044_1.m3u8$线路309
河北卫视,http://tvpull.careryun.com/tv/hbws.m3u8$线路310
河北卫视,http://36.32.174.67:60080/newlive/live/hls/36/live.m3u8$线路311
河北卫视,http://123.182.60.29:9002/hls/18/index.m3u8$线路312
河北卫视,http://drive.mxmy.net:8888/udp/239.3.1.148:8072$线路313
厦门卫视,https://live1b.kxm.xmtv.cn/xmtvbf/playlist.m3u8$线路1
厦门卫视,https://live1b.kxm.xmtv.cn/xmtvbf/tvzb/live.m3u8$线路2
厦门卫视,http://dsm.huarunguoji.top:35455/itv/1000000005000266006.m3u8?cdn=ystenlive$线路3
厦门卫视,http://31182.hlsplay.aodianyun.com/lms_31182/tv_channel_175.m3u8?zfud$线路4
厦门卫视,https://live1b.kxm.xmtv.cn/xmtvbf/tvzb/live.m3u8$线路5
厦门卫视,http://183.11.239.36:808/hls/17/index.m3u8$线路6
厦门卫视,http://112.25.48.68/live/program/live/xmws/1300000/mnf.m3u8$线路8
厦门卫视,http://223.110.245.159/ott.js.chinamobile.com/PLTV/3/224/3221226996/index.m3u8$线路9
厦门卫视,https://live1b.kxm.xmtv.cn/xmtvbf/playlist.m3u8$LR•IPV4『线路9』$线路65
厦门卫视,http://223.110.245.159/ott.js.chinamobile.com/PLTV/3/224/3221226996/index.m3u8$线路10
厦门卫视,http://110.80.17.38:9901/tsfile/live/0128_1.m3u8$LR•IPV4『线路10』$线路66
厦门卫视,http://112.25.48.68/live/program/live/xmws/1300000/mnf.m3u8$线路11
厦门卫视,http://117.27.190.42:9998/tsfile/live/23282_1.m3u8$LR•IPV4『线路11』$线路67
厦门卫视,http://202.100.46.58:9901/tsfile/live/1040_1.m3u8$LR•IPV4『线路12』$线路68
厦门卫视,http://110.42.45.89:35455/itv/1000000005000266006.m3u8?cdn=ystenlive$线路12
厦门卫视,https://live1b.kxm.xmtv.cn/xmtvbf/playlist.m3u8$线路13
厦门卫视,http://123.132.233.194:352/tsfile/live/0119_1.m3u8$LR•IPV4『线路13』$线路69
厦门卫视,https://live1b.kxm.xmtv.cn/xmtvbf/tvzb/live.m3u8$LR•IPV4『线路14』$线路70
厦门卫视,https://live1b.kxm.xmtv.cn/xmtvbf/tvzb/live.m3u8$线路14
厦门卫视,http://183.11.239.36:808/hls/17/index.m3u8$线路15
厦门卫视,http://183.11.239.36:808/hls/17/index.m3u8$LR•IPV4『线路15』$线路71
厦门卫视,http://31182.hlsplay.aodianyun.com/lms_31182/tv_channel_175.m3u8?zfud$LR•IPV4『线路16』$线路72
厦门卫视,http://110.80.17.38:9901/tsfile/live/0128_1.m3u8$线路16
厦门卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3839&tk=f6cc1e0a0e1a$线路17
厦门卫视,http://202.100.46.58:9901/tsfile/live/1040_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路17』$线路73
厦门卫视,http://110.42.45.89:35455/itv/1000000005000266006.m3u8?cdn=ystenlive$线路18
厦门卫视,http://117.27.190.42:9998/tsfile/live/23282_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路18』$线路74
厦门卫视,http://123.10.78.208:808/hls/69/index.m3u8$LR•IPV4『线路19』$线路75
厦门卫视,https://epg.pw/stream/aa65dd411565991ace44f9e5934bd018fdd52122e052d471a363b6ee839e1079.ctv$线路19
厦门卫视,http://171.213.196.134:8088/udp/239.93.42.57:5140$LR•IPV4『线路20』$线路76
厦门卫视,http://dsm.huarunguoji.top:35455/itv/1000000005000266006.m3u8?cdn=ystenlive$线路20
厦门卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3839&tk=f6cc1e0a0e1a$LR•IPV4『线路21』$线路77
厦门卫视,http://31182.hlsplay.aodianyun.com/lms_31182/tv_channel_175.m3u8?zfud$线路21
厦门卫视,http://wouu.net:9977/udp/239.93.42.57:5140$线路22
厦门卫视,http://139.129.231.228:50060/rtp/239.21.2.6:5002$LR•IPV4『线路22』$线路78
厦门卫视,http://117.27.190.42:9998/tsfile/live/23282_1.m3u8$线路23
厦门卫视,http://wouu.net:9977/udp/239.93.42.57:5140$LR•IPV4『线路23』$线路79
厦门卫视,http://114.252.238.87:8000/udp/239.3.1.143:4120$LR•IPV4『线路24』$线路80
厦门卫视,http://202.100.46.58:9901/tsfile/live/1040_1.m3u8$线路24
厦门卫视,http://dl.wifi942.com:66/jsyd/jsyd.php?id=G_XIAMEN$LR•IPV4『线路25』$线路81
厦门卫视,http://202.100.46.58:9901/tsfile/live/1040_1.m3u8?key=txiptv&playlive=1&authid=0$线路25
厦门卫视,http://114.252.238.87:8000/udp/239.3.1.143:4120$线路26
厦门卫视,https://stream1.freetv.fun/f8d1629f014d910f22eba5798df47afb57a1636020d0ef99783649dc37c7a627.m3u8$LR•IPV4『线路26』$线路82
厦门卫视,https://stream1.freetv.fun/a927444efa3d55d3d42d4d80fc9dd565caeae93fe0328d6e078367c2120df3d4.m3u8$LR•IPV4『线路27』$线路83
厦门卫视,http://123.132.233.194:352/tsfile/live/0119_1.m3u8$线路27
厦门卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2741&tk=b53028476470$LR•IPV4『线路28』$线路84
厦门卫视,http://dl.wifi942.com:66/jsyd/jsyd.php?id=G_XIAMEN$线路28
厦门卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8459&tk=e503191f8e20$LR•IPV4『线路29』$线路85
厦门卫视,https://stream1.freetv.fun/f8d1629f014d910f22eba5798df47afb57a1636020d0ef99783649dc37c7a627.m3u8$线路29
厦门卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1184&tk=e503191f8e20$LR•IPV4『线路30』$线路86
厦门卫视,https://stream1.freetv.fun/a927444efa3d55d3d42d4d80fc9dd565caeae93fe0328d6e078367c2120df3d4.m3u8$线路30
厦门卫视,http://r.jdshipin.com/p8dEo$LR•IPV4『线路31』$线路87
厦门卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2741&tk=b53028476470$线路31
厦门卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8459&tk=e503191f8e20$线路32
厦门卫视,https://stream1.freetv.fun/cf7c26c2c6876a650312f14d2cbc9ed0b6345e59f7bdfbea939572011d0c9955.m3u8$LR•IPV4『线路32』$线路88
厦门卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1184&tk=e503191f8e20$线路33
厦门卫视,https://stream1.freetv.fun/aa65dd411565991ace44f9e5934bd018fdd52122e052d471a363b6ee839e1079.m3u8$LR•IPV4『线路33』$线路89
厦门卫视,https://stream1.freetv.fun/dbed63a86040718ec58da63619796d31e0af9afacda7aedd1423aa1af946a7b9.m3u8$LR•IPV4『线路34』$线路90
厦门卫视,http://r.jdshipin.com/p8dEo$线路34
厦门卫视,https://stream1.freetv.fun/b141ea6ce9d451944bdbb8a936f68e89d95ae4084af344105a486cd0d717debd.m3u8$LR•IPV4『线路35』$线路91
厦门卫视,https://stream1.freetv.fun/cf7c26c2c6876a650312f14d2cbc9ed0b6345e59f7bdfbea939572011d0c9955.m3u8$线路35
厦门卫视,https://stream1.freetv.fun/c71a50d5cca22f2d65d97b8c3a3fb64d48fd6446bdba4c5a08135de2b235e837.m3u8$LR•IPV4『线路36』$线路92
厦门卫视,https://stream1.freetv.fun/aa65dd411565991ace44f9e5934bd018fdd52122e052d471a363b6ee839e1079.m3u8$线路36
厦门卫视,https://stream1.freetv.fun/dbed63a86040718ec58da63619796d31e0af9afacda7aedd1423aa1af946a7b9.m3u8$线路37
厦门卫视,https://stream1.freetv.fun/56e516f15802427b9b451c67772481b8d8866caaee127bd1547942e4306ae5ae.m3u8$LR•IPV4『线路37』$线路93
厦门卫视,https://stream1.freetv.fun/b141ea6ce9d451944bdbb8a936f68e89d95ae4084af344105a486cd0d717debd.m3u8$线路38
厦门卫视,https://stream1.freetv.fun/8a2a9ccafaf754063ce9d89bdb563b7408b96117d9e868780622f631a35ea400.m3u8$LR•IPV4『线路38』$线路94
厦门卫视,https://stream1.freetv.fun/5da2a85177dcd23a50c3ab9e4cab815050b93d08339747a724575bceef3143bb.m3u8$LR•IPV4『线路39』$线路95
厦门卫视,https://stream1.freetv.fun/c71a50d5cca22f2d65d97b8c3a3fb64d48fd6446bdba4c5a08135de2b235e837.m3u8$线路39
厦门卫视,https://stream1.freetv.fun/56e516f15802427b9b451c67772481b8d8866caaee127bd1547942e4306ae5ae.m3u8$线路40
厦门卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226219/index.m3u8$LR•IPV4『线路40』$线路96
厦门卫视,https://stream1.freetv.fun/d9d95afccb2b63cf3413a6d6c328c65150fe664af371f3c6e1ef2cdae2b68c65.m3u8$LR•IPV4『线路41』$线路97
厦门卫视,https://stream1.freetv.fun/8a2a9ccafaf754063ce9d89bdb563b7408b96117d9e868780622f631a35ea400.m3u8$线路41
厦门卫视,https://stream1.freetv.fun/44ad572f8aed79d295c6d1436be94124e1348f4e866fa678b3a3e0313331eee4.m3u8$LR•IPV4『线路42』$线路98
厦门卫视,https://stream1.freetv.fun/5da2a85177dcd23a50c3ab9e4cab815050b93d08339747a724575bceef3143bb.m3u8$线路42
厦门卫视,http://110.80.17.38:9901/tsfile/live/0128_1.m3u8$线路43
厦门卫视,https://stream1.freetv.fun/cc2a1fdd054d0069e308a8c5358596fe1ba08562b102d8223a3b02e620082f96.m3u8$LR•IPV4『线路43』$线路99
厦门卫视,http://114.252.238.87:8000/udp/239.3.1.143:4120$线路44
厦门卫视,https://stream1.freetv.fun/1d1f4ee3272778c3d7965079694c5fa2b4daae8342dfb55a91a721fa64d486fb.m3u8$LR•IPV4『线路44』$线路100
厦门卫视,http://117.27.190.42:9998/tsfile/live/23282_1.m3u8$线路45
厦门卫视,https://stream1.freetv.fun/fa7f6e9ffa48876e0a0c01d13236367138a865a5ebda64b80d0398a29ee8cdb7.m3u8$LR•IPV4『线路45』$线路101
厦门卫视,https://stream1.freetv.fun/59c7359694ec77f9bc678221c3134b608aa973a44b2ed669c823673c1b2a8e0e.m3u8$LR•IPV4『线路46』$线路102
厦门卫视,http://123.132.233.194:352/tsfile/live/0119_1.m3u8$线路46
厦门卫视,http://dsm.huarunguoji.top:35455/itv/1000000005000266006.m3u8?cdn=ystenlive$LR•IPV4『线路47』$线路103
厦门卫视,http://183.11.239.36:808/hls/17/index.m3u8$线路47
厦门卫视,http://115.153.254.81/PLTV/88888888/224/3221226982/85722609.smil/index.m3u8?fmt=ts2hls$LR•IPV4『线路48』$线路104
厦门卫视,http://202.100.46.58:9901/tsfile/live/1040_1.m3u8$线路48
厦门卫视,http://202.100.46.58:9901/tsfile/live/1040_1.m3u8?key=txiptv&playlive=1&authid=0$线路49
厦门卫视,http://dl.wifi942.com:66/jsyd/jsyd.php?id=G_XIAMEN$线路50
厦门卫视,http://dsm.huarunguoji.top:35455/itv/1000000005000266006.m3u8?cdn=ystenlive$线路51
厦门卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3839&tk=f6cc1e0a0e1a$线路52
厦门卫视,http://wouu.net:9977/udp/239.93.42.57:5140$线路53
厦门卫视,https://epg.pw/stream/aa65dd411565991ace44f9e5934bd018fdd52122e052d471a363b6ee839e1079.ctv$线路54
厦门卫视,https://live1b.kxm.xmtv.cn/xmtvbf/playlist.m3u8$线路55
厦门卫视,https://live1b.kxm.xmtv.cn/xmtvbf/tvzb/live.m3u8$线路56
厦门卫视,https://live1b.kxm.xmtv.cn/xmtvbf/playlist.m3u8$线路105
厦门卫视,http://110.80.17.38:9901/tsfile/live/0128_1.m3u8$线路106
厦门卫视,http://202.100.46.58:9901/tsfile/live/1040_1.m3u8$线路107
厦门卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226199/index.m3u8$线路108
厦门卫视,http://wouu.net:9977/udp/239.93.42.57:5140$线路109
厦门卫视,https://live1b.kxm.xmtv.cn/xmtvbf/tvzb/live.m3u8$线路110
厦门卫视,http://183.11.239.36:808/hls/17/index.m3u8$线路111
厦门卫视,http://dsm.huarunguoji.top:35455/itv/1000000005000266006.m3u8?cdn=ystenlive$线路112
厦门卫视,http://31182.hlsplay.aodianyun.com/lms_31182/tv_channel_175.m3u8?zfud$线路113
厦门卫视,http://202.100.46.58:9901/tsfile/live/1040_1.m3u8?key=txiptv&playlive=1&authid=0$线路114
山东卫视,http://112.101.78.50:9901/tsfile/live/0131_1.m3u8$线路1
山东卫视,http://2000.run:35455/itv/1000000005000265019.m3u8?cdn=ystenlive$线路2
山东卫视,http://ct.370829.xyz:35455/itv/1000000005000265019.m3u8?cdn=ystenlive$线路3
山东卫视,http://3501776.xyz:35455/itv/1000000005000265019.m3u8?cdn=ystenlive$线路4
山东卫视,http://li0580.top:35455/itv/1000000005000265019.m3u8?cdn=ystenlive$线路5
山东卫视,http://dsm.huarunguoji.top:35455/itv/1000000005000265019.m3u8?cdn=ystenlive$线路6
山东卫视,http://www.terrykang.xyz:35455/itv/1000000005000265019.m3u8?cdn=ystenlive$线路7
山东卫视,http://ott.eonn.cn:35455/itv/1000000005000265019.m3u8?cdn=ystenlive$线路8
山东卫视,http://gf.you123.fun:35455/itv/1000000005000265019.m3u8?cdn=ystenlive$线路9
山东卫视,http://wab201.win:35455/itv/1000000005000265019.m3u8?cdn=ystenlive$线路10
山东卫视,http://110.53.52.63:8888/newlive/live/hls/29/live.m3u8$线路11
山东卫视,http://otttv.bj.chinamobile.com/PLTV/88888888/224/3221226957/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EjW26v5VaHGy1jQuIA-4EbA%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND$线路12
山东卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226456/index.m3u8$线路13
山东卫视,http://39.134.67.108/PLTV/88888888/224/3221225952/1.m3u8$线路14
山东卫视,http://39.134.65.141/PLTV/88888888/224/3221225952/1.m3u8$线路15
山东卫视,http://otttv.bj.chinamobile.com/PLTV/88888888/224/3221226957/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EjW26v5VaHGy1jQuIA-4EbA%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND$线路17
山东卫视,http://125.210.152.18:9090/live/SDWSHD_H265.m3u8$线路18
山东卫视,http://125.210.152.18:9090/live/SDWSHD_H265.m3u8$线路19
山东卫视,http://110.42.45.89:35455/itv/1000000005000265019.m3u8?cdn=ystenlive$线路20
山东卫视,http://148.135.93.213:81/live.php?id=山东卫视$线路21
山东卫视,http://148.135.93.213:81/live.php?id=山东卫视$线路22
山东卫视,http://223.105.252.8/PLTV/4/224/3221227448/index.m3u8$线路23
山东卫视,http://223.105.252.8/PLTV/4/224/3221227448/index.m3u8$线路24
山东卫视,http://110.42.45.89:35455/itv/1000000005000265019.m3u8?cdn=ystenlive$线路25
山东卫视,http://119.32.12.32:2901/udp/224.1.100.50:11111$线路26
山东卫视,http://106.53.99.30/公众号【榴芒电视】/proxy/bjyd.php?id=29$线路27
山东卫视,http://lives.jnnews.tv/video/s10001-SDTV/index.m3u8$线路28
山东卫视,http://110.53.52.63:8888/newlive/live/hls/29/live.m3u8$线路29
山东卫视,http://183.11.239.36:808/hls/43/index.m3u8$线路30
山东卫视,http://120.76.248.139/live/bfgd/4200000099.m3u8$线路31
山东卫视,http://111.14.181.15:9901/tsfile/live/0131_1.m3u8?key=tvbox6_com&playlive=1&authid=0$线路32
山东卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0092&tk=f6cc1e0a0e1a$线路33
山东卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6395&tk=f6cc1e0a0e1a$线路34
山东卫视,http://www.terrykang.xyz:35455/itv/1000000005000265019.m3u8?cdn=ystenlive$线路35
山东卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.50:11111$线路36
山东卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.49:11111$线路37
山东卫视,http://110.42.45.89:35455/itv/1000000005000265019.m3u8?cdn=ystenlive$线路38
山东卫视,http://livetv.wqwqwq.sbs/itv/1000000001000016568.m3u8?cdn=ystenlive$线路39
山东卫视,http://drive.mxmy.net:8888/udp/239.3.1.209:8052$线路40
山东卫视,http://dsm.huarunguoji.top:35455/itv/1000000005000265019.m3u8?cdn=ystenlive$线路41
山东卫视,http://202.100.46.58:9901/tsfile/live/1026_1.m3u8?key=txiptv&playlive=1&authid=0$线路42
山东卫视,http://3501776.xyz:35455/itv/1000000005000265019.m3u8?cdn=ystenlive$线路43
山东卫视,http://lives.jnnews.tv/video/s10001-SDTV/index.m3u8$LR•IPV4『线路43』$线路162
山东卫视,http://gf.you123.fun:35455/itv/1000000005000265019.m3u8?cdn=ystenlive$线路44
山东卫视,http://39.164.160.249:9901/tsfile/live/0131_1.m3u8$LR•IPV4『线路44』$线路163
山东卫视,http://110.53.52.63:8888/newlive/live/hls/29/live.m3u8$LR•IPV4『线路45』$线路164
山东卫视,http://112.101.78.50:9901/tsfile/live/0131_1.m3u8$线路45
山东卫视,http://2000.run:35455/itv/1000000005000265019.m3u8?cdn=ystenlive$线路46
山东卫视,http://183.11.239.36:808/hls/43/index.m3u8$LR•IPV4『线路46』$线路165
山东卫视,http://120.76.248.139/live/bfgd/4200000099.m3u8$LR•IPV4『线路47』$线路166
山东卫视,http://li0580.top:35455/itv/1000000005000265019.m3u8?cdn=ystenlive$线路47
山东卫视,http://ott.eonn.cn:35455/itv/1000000005000265019.m3u8?cdn=ystenlive$线路48
山东卫视,http://otttv.bj.chinamobile.com/PLTV/88888888/224/3221226957/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EjW26v5VaHGy1jQuIA-4EbA%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND$LR•IPV4『线路48』$线路167
山东卫视,http://121.19.134.222:808/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路49』$线路168
山东卫视,http://123.130.84.106:8154/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路50』$线路169
山东卫视,http://221.2.148.205:8154/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路51』$线路170
山东卫视,http://1b6467f415.iok.la:9931/tsfile/live/1065_1.m3u8$线路51
山东卫视,http://101.66.198.66:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路52』$线路171
山东卫视,http://60.12.183.46:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=0&authid=0$线路52
山东卫视,http://wouu.net:9977/udp/239.93.0.168:5140$线路53
山东卫视,http://101.66.198.79:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路53』$线路172
山东卫视,http://61.156.228.12:8154/tsfile/live/0131_1.m3u8$线路54
山东卫视,http://101.66.198.234:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路54』$线路173
山东卫视,http://219.145.93.74:9999/tsfile/live/1010_1.m3u8$线路55
山东卫视,http://101.66.199.106:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路55』$线路174
山东卫视,http://101.66.199.136:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路56』$线路175
山东卫视,http://58.221.214.82:9901/tsfile/live/0131_1.m3u8$线路56
山东卫视,http://dd.ddzb.fun/php/migu.php?id=sdws$LR•IPV4『线路57』$线路176
山东卫视,http://202.100.46.58:9901/tsfile/live/1026_1.m3u8$线路57
山东卫视,http://61.136.172.236:9901/tsfile/live/0131_1.m3u8$线路58
山东卫视,http://182.92.109.190:1668/migu720/migu720.php?id=sdws$LR•IPV4『线路58』$线路177
山东卫视,http://123.10.78.208:808/hls/39/index.m3u8$LR•IPV4『线路59』$线路178
山东卫视,http://123.130.84.106:8154/tsfile/live/0131_1.m3u8$线路59
山东卫视,http://117.27.190.42:9998/tsfile/live/23263_1.m3u8$线路60
山东卫视,http://58.19.244.92:1111/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路60』$线路179
山东卫视,http://175.10.230.91:8081/tsfile/live/0131_1.m3u8$线路61
山东卫视,http://218.76.32.193:9901/tsfile/live/0131_2.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路61』$线路180
山东卫视,http://42.48.50.232:9002/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路62』$线路181
山东卫视,http://223.241.247.214:9901/tsfile/live/0131_1.m3u8$线路62
山东卫视,http://110.80.17.38:9901/tsfile/live/0131_1.m3u8$线路63
山东卫视,http://118.249.23.16:4022/udp/239.76.246.195:1234$LR•IPV4『线路63』$线路182
山东卫视,http://113.25.252.226:9901/tsfile/live/0131_1.m3u8$线路64
山东卫视,http://118.249.23.16:4022/udp/239.76.253.195:9000$LR•IPV4『线路64』$线路183
山东卫视,http://39.164.160.249:9901/tsfile/live/0131_1.m3u8$线路65
山东卫视,http://171.213.196.134:8088/udp/239.93.0.168:5140$LR•IPV4『线路65』$线路184
山东卫视,http://222.169.85.8:9901/tsfile/live/0131_1.m3u8$线路66
山东卫视,http://171.213.196.134:8088/udp/239.93.0.229:5140$LR•IPV4『线路66』$线路185
山东卫视,http://114.228.152.34:8888/rtp/239.49.1.37:6000$LR•IPV4『线路67』$线路186
山东卫视,http://59.48.75.130:3052/tsfile/live/0119_1.m3u8$线路67
山东卫视,http://61.138.128.226:19901/tsfile/live/0131_1.m3u8$线路68
山东卫视,http://114.228.152.34:8888/rtp/239.49.8.146:6000$LR•IPV4『线路68』$线路187
山东卫视,http://180.119.183.89:8800/rtp/239.49.1.37:6000$LR•IPV4『线路69』$线路188
山东卫视,http://121.62.29.168:35455/itv/1000000005000265019.m3u8?cdn=ystenlive$线路69
山东卫视,http://14.112.86.85:4022/udp/239.77.1.142:5146$线路70
山东卫视,http://180.119.183.89:8800/rtp/239.49.8.146:6000$LR•IPV4『线路70』$线路189
山东卫视,http://183.185.129.160:8085/rtp/226.0.2.149:9104$LR•IPV4『线路71』$线路190
山东卫视,http://14.117.233.59:9000/udp/239.77.1.142:5146$线路71
山东卫视,http://183.185.129.160:8085/rtp/226.0.2.51:8320$LR•IPV4『线路72』$线路191
山东卫视,http://60.12.183.46:9901/tsfile/live/0125_1.m3u8$线路72
山东卫视,http://183.185.105.197:8082/rtp/226.0.2.149:9104$LR•IPV4『线路73』$线路192
山东卫视,http://tv.2cf.x10.mx/2hl/3221226456/index.m3u8?ace$线路73
山东卫视,http://183.185.105.197:8082/rtp/226.0.2.51:8320$LR•IPV4『线路74』$线路193
山东卫视,http://123.154.154.150:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=0&authid=0$线路75
山东卫视,http://121.227.243.195:7766/rtp/239.49.1.37:6000$LR•IPV4『线路75』$线路194
山东卫视,http://121.227.243.195:7766/rtp/239.49.8.146:6000$LR•IPV4『线路76』$线路195
山东卫视,http://nas.hssvm.com:8888/udp/225.1.1.148:5002$线路76
山东卫视,http://49.67.96.109:55555/rtp/239.49.1.37:6000$LR•IPV4『线路77』$线路196
山东卫视,http://60.2.190.206:4000/udp/239.253.92.207:8109$线路77
山东卫视,http://183.3.134.56:9901/tsfile/live/0131_1.m3u8?key=tvbox6_com&playlive=1&authid=0$线路78
山东卫视,http://49.67.96.109:55555/rtp/239.49.8.146:6000$LR•IPV4『线路78』$线路197
山东卫视,http://tvpull.careryun.com/tv/cn_sdws.m3u8$LR•IPV4『线路79』$线路198
山东卫视,http://183.3.134.56:9901/tsfile/live/0131_1.m3u8$线路79
