其他,#genre#
CN卡通,http://125.227.210.55:8167/VideoInput/play.ts$订阅源|1920x1080
CN卡通,http://free.xiptv.x10.bz/kudou.php?id=65$
CN卡通,http://free.xiptv.x10.bz/kudou.php?id=65$订阅源
COMEDYDYNAMICS,https://cdn-ue1-prod.tsv2.amagi.tv/linear/amg01201-cinedigmenterta-comedydynamics-xiaomi/playlist.m3u8
COMEDY_HUB,https://jmp2.uk/SamsungTVPlus/GBBD25000038Y.m3u8
FASHION_TV,http://91.247.68.229:8000/play/Fashion/index.m3u8
FIFA+,https://jmp2.uk/SamsungTVPlus/ATBA3300007PT.m3u8
FIGHT_NETWORK,https://d12a2vxqkkh1bo.cloudfront.net/hls/1080p/playlist.m3u8
FOOD,https://food-eu.xiaomi.wurl.tv/playlist.m3u8
FOX,https://jmp2.uk/SamsungTVPlus/USBA300024TN.m3u8
GB_NEWS,https://jmp2.uk/SamsungTVPlus/GBBB1600008R3.m3u8
GLOBAL_FASHION_CHANNEL,https://gfcomnimedia-globalfashionchannel-1-eu.xiaomi.wurl.tv/playlist.m3u8
HISTORY,https://da8eq3kpws4wh.cloudfront.net/v1/manifest/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-qwqfh4ecsmf30/7f1c6847-381e-477d-9bda-b62f74400ee0/3.m3u8
HITFM劲曲调频,https://fanmingming.com/fm?id=662
ION_PLUS,https://jmp2.uk/SamsungTVPlus/USBD300003LK.m3u8
J2,http://r.jdshipin.com/Nr5jq$
J2,http://r.jdshipin.com/Nr5jq$LR•IPV4『线路3』$
J2,http://r.jdshipin.com/Nr5jq$订阅源
J2,http://r.jdshipin.com/ndGgS$
J2,http://r.jdshipin.com/ndGgS$LR•IPV4『线路4』$
J2,http://r.jdshipin.com/ndGgS$订阅源
JJ斗地主,http://live.iill.top/bilibili.php?id=22021983$
JJ斗地主,http://live.iill.top/bilibili.php?id=22021983$订阅源
JJ斗地主,http://live.iill.top/douyu.php?id=488743$
JJ斗地主,http://live.iill.top/douyu.php?id=488743$订阅源
KCTV_광주,http://119.77.96.184:1935/chn05/chn05/chunklist_w1306745753.m3u8
KFM981,https://fanmingming.com/fm?id=1310
KIDS_TV,https://jansonmedia-kidstv-1-us.xiaomi.wurl.tv/playlist.m3u8
LA_LA_LIFE,https://amg02051-soulpublishing-amg02051c8-xiaomi-in-398.playouts.now.amagi.tv/playlist/amg02051-admecyltd-lalalifeenglish-xiaomiin/playlist.m3u8
LOVE RADIO,https://fanmingming.com/fm?id=1313
LOVESTORIES,https://lovestoriestv-lovestoriestv-1-eu.xiaomi.wurl.tv/playlist.m3u8
LOVE_NATURE,https://d18dyiwu97wm6q.cloudfront.net/playlist2160p.m3u8
MOVIESPHERE,https://jmp2.uk/SamsungTVPlus/USBD17000117B.m3u8
MUSEUM,https://cdn-ue1-prod.tsv2.amagi.tv/linear/amg01492-secomsasmediart-museumtven-xiaomi/playlist.m3u8
MUSIC876年代音乐电台,https://fanmingming.com/fm?id=1277
MYTIME MOVIE,https://appletree-mytimespain-rakuten.amagi.tv/playlist.m3u8
MYTIME MOVIE,https://mytimeuk-rakuten-samsung.amagi.tv/playlist.m3u8
MYTIME,https://cdn-uw2-prod.tsv2.amagi.tv/linear/amg00500-studiocitypictu-mytimeuk-xiaomi/playlist.m3u8
MYTV SUPER,https://aktv.top/AKTV/live/aktv/null7/AKTV.m3u8
NBC,https://jmp2.uk/SamsungTVPlus/USBB2200014DK.m3u8
NBC_SPORT,https://jmp2.uk/SamsungTVPlus/USBD420002446.m3u8
NBTV-1,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235593/1/index.m3u8?fmt=ts2hls
NBTV-1,http://www.flyskyman.cn:4022/rtp/233.50.201.168:5140$浙江cmc6+
NBTV-1,http://www.jeremyoto.com:82/rtp/233.50.201.168:5140$浙江cmc3+
NBTV-2,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235608/1/index.m3u8?fmt=ts2hls
NBTV-2,http://www.flyskyman.cn:4022/rtp/233.50.201.178:5140$浙江cmc6+
NBTV-2,http://www.jeremyoto.com:82/rtp/233.50.201.178:5140$浙江cmc3+
NBTV-3,http://www.flyskyman.cn:4022/rtp/233.50.201.179:5140$浙江cmc6+
NBTV-3,http://www.jeremyoto.com:82/rtp/233.50.201.179:5140$浙江cmc3+
NBTV-4,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235597/1/index.m3u8?fmt=ts2hls
NBTV-4,http://www.flyskyman.cn:4022/rtp/233.50.201.180:5140$浙江cmc6+
NBTV-4,http://www.jeremyoto.com:82/rtp/233.50.201.180:5140$浙江cmc3+
NEWSMAX,http://nmxlive.akamaized.net/hls/live/529965/Live_1/index.m3u8
NEW_KPOP,https://newidco-newkid-1-eu.xiaomi.wurl.tv/playlist.m3u8
ONDEMAND_CHINA,https://newidco-ondemandchina-1-us.xiaomi.wurl.tv/playlist.m3u8
POP RADIO 975银川流行音乐电台,https://fanmingming.com/fm?id=1296
POP,http://streamsy.online:2999/coachj88/N93DPKS9pJ/226
RAKUTEN_ACTION,https://rakuten-actionmovies-1-gb.xiaomi.wurl.tv/playlist.m3u8
RAKUTEN_BRITISH_FILMS,https://rakuten-british-films-1-gb.xiaomi.wurl.tv/playlist.m3u8
RAKUTEN_COMEDY,https://rakuten-comedymovies-1-gb.xiaomi.wurl.tv/playlist.m3u8
RAKUTEN_THRILLER,https://rakuten-thriller-1-gb.xiaomi.wurl.tv/playlist.m3u8
RAKUTEN_VIKI,https://newidco-rakutenviki-2-eu.xiaomi.wurl.tv/playlist.m3u8
RT_DOCUMENTARY,https://rt-rtd.rttv.com/live/rtdoc/playlist_4500Kb.m3u8
RT_NEWS,https://rt-glb.rttv.com/dvr/rtnews/playlist_4500Kb.m3u8
SCRIPPS_NEWS,https://jmp2.uk/SamsungTVPlus/USBD3000073N.m3u8
SKYNEWS,https://jmp2.uk/SamsungTVPlus/USBB52000022Q.m3u8
SPORTSGRID,https://amg00315-sportsgrid-firetv.amagi.tv/playlist.m3u8
STADIUM,https://jmp2.uk/SamsungTVPlus/USAJ3504705A.m3u8
TAIWAN_PLUS,https://bcovlive-a.akamaihd.net/rce33d845cb9e42dfa302c7ac345f7858/ap-northeast-1/6282251407001/playlist.m3u8
TASTEMADE,https://jmp2.uk/SamsungTVPlus/GBBB38000093D.m3u8
TED_TALKS,https://tedconferences-ted-1-us.xiaomi.wurl.tv/playlist.m3u8
THE_LEGO_CHANNEL,https://jmp2.uk/SamsungTVPlus/GBBC4300005AL.m3u8
TRACE_SPORTS,https://lightning-tracesport-samsungau.amagi.tv/playlist1080p.m3u8
TRAVEL_XP,https://travelxp-travelxp-1-eu.xiaomi.wurl.tv/playlist.m3u8
VEVO_POP,https://jmp2.uk/SamsungTVPlus/GBBC19000017V.m3u8
VIUTV,http://cookies.elementfx.com/chaojidianshi/chaojidianshi.php?id=viu1_twn$
VIUTV,http://cookies.elementfx.com/chaojidianshi/chaojidianshi.php?id=viu1_twn$订阅源
VIUTV,http://cookies.elementfx.com/chaojidianshi/chaojidianshi.php?id=viusix_twn$
VIUTV,http://cookies.elementfx.com/chaojidianshi/chaojidianshi.php?id=viusix_twn$订阅源
VIUTV,http://r.jdshipin.com/vSJvl$订阅源
VIUTV,https://live.hkdvb.com/hls/live/99.m3u8?token=631170156109257$订阅源|1920x1080
WILD_EARTH,https://wildearth-plex.amagi.tv/masterR1080p.m3u8
WIONNEWS,https://d7x8z4yuq42qn.cloudfront.net/index_7.m3u8
XPLORE,https://jmp2.uk/SamsungTVPlus/USBC2100008DP.m3u8
YOUNG_HOLLYWOOD,https://cdn-ue1-prod.tsv2.amagi.tv/linear/amg00143-younghollywoodl-younghollywood-xiaomi/playlist.m3u8
YU-GI-OH,https://fastmedia-yu-gi-oh-1-gb.xiaomi.wurl.tv/playlist.m3u8
[BD]CGTN俄语,https://stream1.freetv.fun/53f4b05c39c3741622804ff812e76c5569e85faaa4ede5c2689c3e27cfc61544.m3u8
[BD]DUNIA_SINEMA_HD,https://stream1.freetv.fun/ddf54cadce8e92b387ceac6fd58787748b3e748e9cd32d4a03285cd6e1fe450f.m3u8
[HD]AL_AQSA_CHANNEL,https://stream1.freetv.fun/b74a8fe58b9e05dd9beea2187026b0d5e745a50c159d17b88b00a00b63c6fb4f.m3u8
[VGA]TVRI_WORLD,https://stream1.freetv.fun/08f572e03fb04a0e394febb2e2d08082cedc4ecba339019008f471731e6a8f88.m3u8
一个好人,https://vip.ffzy-play7.com/20221129/7713_3a3bd3ff/index.m3u8
一出好戏,https://vip.ffzy-play.com/20221015/949_ecf3b061/index.m3u8
一夜惊喜,https://vip.ffzy-play6.com/20221019/211_225bbe08/index.m3u8
一步之遥,https://vip.ffzy-play2.com/20221122/1201_e24fce85/index.m3u8
一眉道人,https://vip.ffzy-play7.com/20221115/4803_1731be32/index.m3u8
七小福,https://vip.ffzy-play6.com/20221117/7398_2ddb4dac/index.m3u8
七彩戏剧,http://[2409:8087:5e01:24::16]:6610/000000001000/2000000002000000010/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000010&IASHttpSessionId=OTT19019320240419154124000281
七彩戏剧,http://[2409:8087:5e08:24::11]:6610/000000001000/2000000002000000010/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000010&IASHttpSessionId=OTT19019320240419154124000281
七龙珠,http://live.iill.top/huya.php?id=11601966$
七龙珠,http://live.iill.top/huya.php?id=11601966$订阅源
七龙珠,http://live.iill.top/huya.php?id=25650806$
七龙珠,http://live.iill.top/huya.php?id=25650806$订阅源
七龙珠「动漫」,http://live.iill.top/huya.php?id=11601966
七龙珠「解说」,http://live.iill.top/huya.php?id=25650806
三亚之声,https://fanmingming.com/fm?id=1876
三亚天涯之声,https://fanmingming.com/fm?id=1096
三国之见龙卸甲,https://vip.ffzy-play6.com/20221022/935_ffb2fe05/index.m3u8
三国演义,https://lunbo.freetv.top/yy/1354930932
三德和尚与舂米六,https://vip.ffzy-play6.com/20221128/9099_38718b59/index.m3u8
三立台湾,http://211.72.65.236:8521/.m3u8$订阅源|1920x1080
三立台湾,http://42.51.0.238:9999/php2/xz4.php?id=20$订阅源|1920x1080
三立台湾,http://free.xiptv.x10.bz/kudou.php?id=52$LR•IPV4$
三立台湾,http://free.xiptv.x10.bz/kudou.php?id=52$订阅源
三立台湾,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8521/.m3u8$订阅源
三立戏剧台,http://61.221.215.25:8800/hls/41/index.m3u8
三立新闻,http://211.72.65.236:8543/.m3u8$订阅源|1920x1080
三立新闻,http://42.51.0.238:9999/php2/xz4.php?id=42$订阅源|1920x1080
三立新闻,http://litv.zapi.us.kg/?id=4gtv-live089$订阅源
三立新闻,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8543/.m3u8$订阅源
三立新闻,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV32.m3u8$订阅源
三立综合台,https://aktv.top/AKTV/live/aktv/null13/AKTV.m3u8
上海十三太保,https://vip.ffzy-play.com/20221018/2001_3ef7be69/index.m3u8
上海外语,http://[2409:8087:5e01:24::16]:6610/000000001000/2000000002000000001/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000001&IASHttpSessionId=OTT19019320240419154124000281
上海外语,http://[2409:8087:5e08:24::11]:6610/000000001000/2000000002000000001/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000001&IASHttpSessionId=OTT19019320240419154124000281
上海新闻,http://[2409:8087:5e08:24::11]:6610/000000001000/2000000002000000005/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000005&IASHttpSessionId=OTT19019320240419154124000281
上海新闻综合,http://[2409:8087:5e01:24::16]:6610/000000001000/2000000002000000005/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000005&IASHttpSessionId=OTT19019320240419154124000281
上海红美丽,https://vip.ffzy-play6.com/20221126/8466_47514053/index.m3u8
上海纪实人文,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225738/index.m3u8
上海都市,http://[2409:8087:5e01:24::16]:6610/000000001000/2000000002000000012/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000012&IASHttpSessionId=OTT19019320240419154124000281
上海都市,http://[2409:8087:5e08:24::11]:6610/000000001000/2000000002000000012/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000012&IASHttpSessionId=OTT19019320240419154124000281
上虞文化影院,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8?zzhed
上虞新商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8?zzhed
上虞新闻综合,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8?zzhed
不二神探,https://cdn2.yzzy-tv-cdn.com/20220330/4069_8714f6bb/index.m3u8
不见不散,https://vip.ffzy-play7.com/20221112/3752_596da0f3/index.m3u8
与龙共舞,https://vip.ffzy-play6.com/20221207/10859_1b02d27c/index.m3u8
世界地理,http://112.234.23.81:9901/tsfile/live/1032_1.m3u8?key=txiptv&playlive=1&authid=0$
世界地理,http://112.234.23.81:9901/tsfile/live/1032_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
世界地理,http://121.233.190.83:8600/rtp/239.49.1.63:6000$江苏电信组播源|1920x1080
世界地理,http://121.233.190.83:8600/rtp/239.49.9.8:6000$江苏电信组播源|1920x1080
世界地理,http://180.103.165.68:8888/rtp/239.49.8.87:8000$组播源|1920x1080
世界地理,http://222.185.115.100:9004/rtp/239.49.8.87:8000$组播源|1920x1080
世界地理,http://36.46.98.55:8010/rtp/239.111.205.71:5140$组播源|1920x1080
世界地理,http://58.215.3.254:8686/rtp/239.49.8.87:8000$组播源|1920x1080
世界地理,http://tptvh.mobaibox.com/hwcdnbacksourceflag_223.110.243.200:80/PLTV/4/224/3221228680/1.m3u8?accountinfo=iqf%2B%2FzVl%2BDwUCM587YmhVxYnN9tz7M5yQyLT6YcSOlC3sKM6ExysDo0g3A9CbIkxKC%2FWpogN2oDXZwE5U7VLVlZh%2Fit2Go0ns93wVa3gyyM9IWVIwKzNTTXWP6IWBZgKFgCcgHZcoIABWGUx4GF9bqeo84KrB1TAVruJzkRIWcU%3D%3A20241026024046%2C-1%2C36.156.32.22%2C20241026024046%2CG_SHIJIEDL-CQ%2C1734227797283_6F%3A4B%3AE6%3A16%3A74%3AD4%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C%2C10000100000000060000000019436223_0%2CEND&GuardEncType=2&servicetype=1&unionUrl=gitv%2Flive1%2FG_SHIJIEDL-CQ%2FG_SHIJIEDL-CQ&icpid=88888888&from=5&popid=5&hms_devid=123&prioritypopid=5$
东上海之声,https://fanmingming.com/fm?id=848
东北热剧,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225741/index.m3u8
东北热剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225741/index.m3u8
东方巨龙,https://vip.ffzy-play6.com/20221117/7362_01e144e6/index.m3u8
东方影视,http://[2409:8087:5e01:24::16]:6610/000000001000/2000000002000000013/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000013&IASHttpSessionId=OTT19019320240419154124000281
东方影视,http://[2409:8087:5e08:24::11]:6610/000000001000/2000000002000000013/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000013&IASHttpSessionId=OTT19019320240419154124000281
东方秃鹰,https://vip.ffzy-play7.com/20221209/9044_d3e0dbd4/index.m3u8
东方财经,http://[2409:8087:5e01:24::16]:6610/000000001000/2000000002000000090/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000090&IASHttpSessionId=OTT19019320240419154124000281
东方财经,http://[2409:8087:5e08:24::11]:6610/000000001000/2000000002000000090/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000090&IASHttpSessionId=OTT19019320240419154124000281
东森综合,http://211.72.65.236:8524/.m3u8$订阅源
东森综合,http://42.51.0.238:9999/php2/xz4.php?id=23$订阅源|1920x1080
东森综合,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8524/.m3u8$订阅源
东森综合,https://cdn.iptv8k.top/dl/jrys.php?id=220&time=20240926215313&ip=111.229.253.40$订阅源
东森综合,https://cdn.iptv8k.top/dl/jrys.php?id=221&time=20240926215313&ip=111.229.253.40$订阅源
东森超视,http://211.72.65.236:8525/.m3u8$订阅源
东森超视,http://38.64.72.148:80/hls/modn/list/2013/chunklist0.m3u8$订阅源|1920x1080
东森超视,http://42.51.0.238:9999/php2/xz4.php?id=23$订阅源|1920x1080
东森超视,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8525/.m3u8$订阅源
东森超视,https://cdn.iptv8k.top/dl/jrys.php?id=216&time=20240926215313&ip=111.229.253.40$订阅源
东森超视,https://cdn.iptv8k.top/dl/jrys.php?id=217&time=20240926215313&ip=111.229.253.40$订阅源
两只老虎,https://vip.ffzy-play7.com/20221117/5047_beb0a18c/index.m3u8
中华小当家,http://live.iill.top/huya.php?id=11342413$
中华小当家,http://live.iill.top/huya.php?id=11342413$订阅源
中华小当家,http://mtv.wuzhij.com/huya.php?id=24257300&cdn=txcdn$
中华小当家,http://mtv.wuzhij.com/huya.php?id=24257300&cdn=txcdn$订阅源
中华小当家「动漫」,http://live.iill.top/huya.php?id=11342413
中国之声,https://fanmingming.com/fm?id=639
中国乡村之声,https://fanmingming.com/fm?id=654
中国交通广播-雄安,https://fanmingming.com/fm?id=1453
中国功夫,http://[2409:8087:1a0b:df::4001]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225681/index.m3u8
中国功夫,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225681/index.m3u8
中国天气,http://hls.weathertv.cn/tslslive/qCFIfHB/hls/live_sd.m3u8
中国教育1台,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225652/index.m3u8
中国教育2台,http://[2409:8087:1a0b:df::4013]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226425/index.m3u8
中国教育4台,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225783/index.m3u8
中国最后一个太监,https://vip.ffzy-play6.com/20221128/9044_42d732f5/index.m3u8
中国蓝新闻,http://ali-m-l.cztv.com/channels/lantian/channel009/1080p.m3u8
中天亚洲台,https://aktv.top/AKTV/live/aktv/null12/AKTV.m3u8
中天娱乐,http://61.221.215.25:8800/hls/47/index.m3u8
中天新闻,https://aktv.top/AKTV/live/aktv/null8/AKTV.m3u8
中山电台快乐888,https://fanmingming.com/fm?id=1062
中山电台新锐967,https://fanmingming.com/fm?id=1539
中环英雄,https://vip.ffzy-play7.com/20221129/7743_4656dd25/index.m3u8
临夏市电台,https://fanmingming.com/fm?id=1922
临海电台,https://fanmingming.com/fm?id=2160
义不容辞,https://vip.ffzy-play7.com/20221208/8724_89db1c6d/index.m3u8
义乌新闻综合,https://44911.hlsplay.aodianyun.com/tv_radio_44911/tv_channel_1796.m3u8?auth_key=4830573978-0-0-92824c2c03f95906a3c49a4aa28f1709&extra_key=Yc1XsmxOKy2UBoPM4Wy5vCPsEYqnj06taCR2SRB2Xrg2w28NPilH03KdIbbM5wgSql-VBohSnoO9AOKl94q2t2DWMftz-XB-2qUX-UjXcS80StcSZahBFjrKLivXaRjiY5r2NOMKWMKFbv-S0Bz2G6iEXgCK8yGjtrFHDcPfAQEE0pvXq0Bwy34b7We8zARN&ali_ffmpeg_version=mpengine
义本无言,https://vip.ffzy-play6.com/20221116/7316_f568756b/index.m3u8
义胆红唇,https://vip.ffzy-play6.com/20221116/7315_8765f39c/index.m3u8
义胆雄心,https://vip.ffzy-play7.com/20221129/7714_a0c75de1/index.m3u8
之江纪录,https://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
乌兰察布新闻,https://livestream-bt.nmtv.cn/nmtv/2354general.m3u8?txSecret=8bca81250fd7df3b633efcbb6150b0c6&txTime=771E8800
乌兰察布新闻综合,https://livestream-bt.nmtv.cn/nmtv/2354general.m3u8?txSecret=8bca81250fd7df3b633efcbb6150b0c6&txTime=771E8800
乐清电台,https://fanmingming.com/fm?id=1965
乐游频道,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000011000031112/1.m3u8
九一神雕侠侣,https://vip.ffzy-play6.com/20221112/6044_68796407/index.m3u8
九江新闻综合,https://fanmingming.com/fm?id=1945
互扇巴掌大赛「其他」,http://live.iill.top/huya.php?id=20072873
五亿探长雷洛传1:雷老虎,https://vip.ffzy-online.com/20221015/672_cd3f2629/index.m3u8
五亿探长雷洛传2:父子情仇,https://vip.ffzy-online.com/20221015/676_0dc45896/index.m3u8
五虎将之决裂,https://vip.ffzy-play6.com/20221112/6190_0250331a/index.m3u8
京津冀之声,https://fanmingming.com/fm?id=687
亲子智慧电台,https://fanmingming.com/fm?id=1843
人吓人,https://vip.ffzy-play7.com/20230131/12897_66998969/index.m3u8
人吓鬼,https://vip.ffzy-play7.com/20221115/4745_3dce763c/index.m3u8
人在囧途,https://vip.ffzy-play.com/20221018/1953_2d6ba500/index.m3u8
人在囧途之囧妈,https://vip.ffzy-online.com/20230122/54089_b5925cb9/index.m3u8
人在囧途之泰囧,https://vip.ffzy-play.com/20221018/1951_47e1adc8/index.m3u8
人在囧途之港囧,https://vip.ffzy-play7.com/20230112/11082_fde1a94d/index.m3u8
人海孤鸿,https://vip.ffzy-play6.com/20221128/8983_f4dd65d1/index.m3u8
人潮汹涌,https://vip.ffzy-play.com/20221018/1947_3d44a6ed/index.m3u8
仙剑奇侠传,https://lunbo.freetv.top/yy/1382749903
仙桃电台,https://fanmingming.com/fm?id=1029
仪征电台,https://fanmingming.com/fm?id=1509
伊犁之声汽车音乐电台,https://fanmingming.com/fm?id=1887
优漫卡通,http://110.53.218.182:9902udp://@238.0.0.1:8036$
优漫卡通,http://112.234.23.81:9901/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0$
优漫卡通,http://112.234.23.81:9901/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
优漫卡通,http://122.9.151.210:887/rtp/238.255.2.57:5999$
优漫卡通,http://122.9.151.210:887/rtp/238.255.2.57:5999$LR•IPV4『线路22』$
优漫卡通,http://122.9.151.210:887/rtp/238.255.2.57:5999$组播源
优漫卡通,http://122.9.151.210:887/rtp/238.255.2.57:5999$贵州电信组播源
优漫卡通,http://221.213.69.82:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=0&authid=0$
优漫卡通,http://221.213.69.82:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
优漫卡通,http://36.46.98.55:8010/rtp/239.112.205.185:5140$组播源|1920x1080
优漫卡通,http://61.163.58.195:1718/jiangsu.php?id=ymkt$订阅源
优漫卡通,http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225656/index.m3u8
优漫卡通,http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225656/index.m3u8
优漫卡通,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225656/index.m3u8
余姚姚江文化,http://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8?zzhed
余姚新闻综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8?zzhed
余杭未来E频道,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8?zzhed
余杭综合频道,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8?zzhed
佛山电台883,https://fanmingming.com/fm?id=1353
佛山电台901,https://fanmingming.com/fm?id=1351
佛山电台906,https://fanmingming.com/fm?id=1349
佛山电台924,https://fanmingming.com/fm?id=1067
佛山电台946,https://fanmingming.com/fm?id=1352
佛山电台985,https://fanmingming.com/fm?id=1354
佛山综合,http://14.153.161.157:8888/udp/239.253.43.57:5146$订阅源|1920x1080
你好北京,https://vip.ffzy-play7.com/20230416/22452_5318e52a/index.m3u8
侠圣,https://vip.ffzy-online.com/20221015/741_196889fc/index.m3u8
侠盗联盟,https://vip.ffzy-play7.com/20221104/1442_e5eca889/index.m3u8
侠盗高飞,https://vip.ffzy-play7.com/20221112/3315_eef8cb87/index.m3u8
保定1058飞扬调频,https://fanmingming.com/fm?id=766
保定经典964,https://fanmingming.com/fm?id=1219
倚天屠龙记,http://159.75.85.63:35455/huya/23734246?cdn=txcdn
倩女幽魂人间道,http://jsmov2.a.yximgs.com/bs3/video-hls/5250634317044855747_hlsb.m3u8
